id_pedido;id_cliente;nome_cliente;email;telefone;data_pedido;estado;cidade;canal_venda;dispositivo;categoria_produto;produto;quantidade;preco_unitario;desconto_pct;frete;valor_total;forma_pagamento;parcelas;idade_cliente;renda_mensal;tempo_cliente_meses;nivel_fidelidade;id_parceiro;avaliacao;devolvido;cupom_usado;recomprou_90d
PED2026004693;CLI00966;Wesley Ferreira;wesleyferreira.966@exemplo.com;(21) 95079-4023;2026-04-30;SC;FLORIANÓPOLIS;LOJA_FISICA;DESKTOP;Eletrônicos;Câmera Wi-Fi;1;757.82;0.2;0;606.26;PIX;1;43;5805.64;27;Ouro;PROPRIO;4;0;1;1
PED2026002064;CLI02870;Bruno Ferreira;brunoferreira.2870@exemplo.com;21 93372-2346;2026-08-23;ES;Vitória;MARKETPLACE;MOBILE;Telefonia;Carregador USB-C;2;180;0.1;25.6;349.6;PIX;1;40;1548.3;49;Diamante;PARC042;4;0;1;0
PED2026010855;CLI02171;isabela pereira;isabelapereira.2171@exemplo.com;(61) 96852-2839;16/05/2026;BA;Salvador;APP;MOBILE;Moda e Acessórios;Jaqueta;2;421.34;0;0;842.69;PIX;1;33;6748.12;4;Ouro;PROPRIO;5;0;0;1
PED2026010482;CLI01372;Nicolas Nunes;nicolasnunes.1372@exemplo.com;(51) 93510-5268;2026-08-08;MG;Belo Horizonte;SITE;DESKTOP;Beleza e Saúde;Perfume;1;334.01;0.15;32.4;316.31;PIX;1;50;3196.98;80;Diamante;PROPRIO;4;0;1;1
PED2026002875;CLI00086;Carla Costa;carlacosta.86@exemplo.com;(31) 96098-7658;2026-05-05;SP; São Paulo ;APP;DESKTOP;Beleza e Saúde;Escova Elétrica;1;370.88;0.25;18.44;296.6;CARTAO_CREDITO;2;31;1440.84;12;Prata;PROPRIO;4;0;0;0
PED2026011455;CLI03193;Henrique Almeida;henriquealmeida.3193@exemplo.com;(81) 98728-4292;2026-04-10;MG;Belo Horizonte;MARKETPLACE;MOBILE;Informática;SSD;1;1024.6;0.25;0;768.45;Pix;1;27;5379.73;54;Diamante;PARC035;5;0;1;0
PED2026005355;CLI01322;Henrique Ferreira;henriqueferreira.1322@exemplo.com;(31) 93098-9025;2026-02-22;RR; Boa Vista ;APP;DESKTOP;Eletrodomésticos;Geladeira;4;2200;0.25;0;6600.0;PIX;1;61;2887.62;21;Prata;PROPRIO;4;0;0;1
PED2026008189;CLI02104;Olivia Souza;oliviasouza.2104@exemplo.com;(31) 98174-0376;2026-04-22;são paulo;São Paulo;MARKETPLACE;MOBILE;Eletrodomésticos;Micro-ondas;2;1400;0;0;2800;PIX;1;18;4550.11;29;Ouro;PARC041;4;0;0;0
PED2026011167;CLI02699;Thiago Dias;THIAGODIAS.2699@EXEMPLO.COM;+55 47 93354-8306;2026-04-18;PI;Teresina;MARKETPLACE;DESKTOP;Telefonia;Smartwatch;3;1495.33;0.1;33.06;4070.46;CARTAO_CREDITO;1;73;9927.18;2;Prata;PARC252;4;0;1;0
PED2026007897;CLI02903;João Ramos;joãoramos.2903@exemplo.com;(11) 91238-2993;2026-05-10;SE;Aracaju;SITE;MOBILE;Eletrodomésticos;Cafeteira;1;641.03;0.2;0;512.82;CARTAO_CREDITO;10;37;2990.46;59;Diamante;PROPRIO;3;0;1;0
PED2026011550;CLI03460;Queila Teixeira;queilateixeira.3460@exemplo.com;+55 19 97664-7591;2026-04-25;PB;João Pessoa;APP;MOBILE;Eletrônicos;Smart TV;1;2658.37;0;28.73;2687.1;CARTAO_CREDITO;1;33;3982.77;59;Diamante;PROPRIO;5;0;0;1
PED2026011615;CLI02668;Mariana Oliveira;marianaoliveira.2668@exemplo.com;(61) 90380-6108;2026-07-08;PE;Recife;MARKETPLACE;MOBILE;Eletrodomésticos;Air Fryer;1;900;0;0;900;CARTAO_DEBITO;1;36;2315.83;9;Prata;PARC081;4;0;0;0
PED2026004042;CLI01598;Paulo Nunes;paulonunes.1598@exemplo.com;(31) 98434-1151;11-02-2026;SP;São Paulo;MARKETPLACE;DESKTOP;Alimentação;Kit Café Especial;1;115.77;0;36.41;152.18;cartao credito;5;42;14383.01;31;Diamante;PARC210;5;0;0;0
PED2026010953;CLI02237;Ursula Teixeira;ursulateixeira.2237@exemplo.com;(51) 91654-8375;2026-02-28;SP;São Paulo;SITE;MOBILE;Alimentação;Snacks;2;71.31;0.05;0.99;136.49;CARTAO_CREDITO;12;45;4066.14;54;Ouro;PROPRIO;4;0;0;1
PED2026003477;CLI01511;Yasmin Vieira;yasminvieira.1511@exemplo.com;(41) 93707-9421;2026-07-05;SP;São Paulo;MARKETPLACE;mobile;Informática;Teclado mecânico;1;404.58;0;11.02;415.6;CARTAO_DEBITO;1;38;5468.56;42;Diamante;PARC102;5;0;0;0
PED2026003507;CLI02048;Zeca Teixeira;zecateixeira.2048@exemplo.com;(11) 95492-3124;2026-03-09;SP;São Paulo;SITE;mobile;Alimentação;Kit Café Especial;1;240;0.1;22.71;238.71;PIX;1;53;8309.83;4;Prata;PROPRIO;5;0;0;1
PED2026005705;CLI01987;Bruno Souza;brunosouza.1987@exemplo.com;(31) 90486-8655;2026-06-24;SP;São Paulo;SITE;TABLET;Alimentacao;Kit Café Especial;4;91.08;0.1;18.17;346.06;PIX;1;49;5905.07;74;Diamante;PROPRIO;4;0;0;0
PED2026000185;CLI02212;Nicolas Ferreira;nicolasferreira.2212@exemplo.com;71989624322;2026-06-22;SP;SÃO PAULO;WEB;MOBILE;Telefonia;Smartwatch;1;1092.04;0.05;18.84;1056.28;PIX;1;39;3092.26;41;Ouro;PROPRIO;4;0;1;0
PED2026006335;CLI01094; Paulo Ferreira ;pauloferreira.1094@exemplo.com;+55 19 94412-3717;2026-01-04;RJ;Rio de Janeiro;APP;DESKTOP;Informática;Mouse sem fio;1;113.22;0.1;11.25;113.15;PIX;1;52;2005.02;10;Prata;PROPRIO;4;0;1;1
PED2026002627;CLI03246;Paulo Silva;paulosilva.3246@exemplo.com;(11) 93124-2155;2026-05-15;RJ; Rio de Janeiro ;MARKETPLACE;DESKTOP;Informática;SSD;2;603.52;0;0;1207.05;CARTAO_CREDITO;3;47;5577.33;25;Ouro;PARC249;5;0;0;0
PED2026010300;CLI01501;Vinicius Costa;viniciuscosta.1501@exemplo.com;(21) 91062-7258;2026-03-15;MG;Belo Horizonte;APP;DESKTOP;Beleza e Saúde;Escova Elétrica;1;424.59;0.15;33.86;394.76;CARTAO_CREDITO;1;47;3519.05;20;Ouro;PROPRIO;4;0;1;1
PED2026011198;CLI01137;Mariana Nunes;mariananunes.1137@exemplo.com;(85) 90190-4569;2026-08-11;DF;Brasília;APP;DESKTOP;Moda e Acessórios;Tênis;1;518.21;0.2;15.1;429.67;CARTAO_CREDITO;6;27;1200;74;Diamante;PROPRIO;4;0;0;0
PED2026005467;CLI02162;Mariana Gomes;marianagomes.2162@exemplo.com;(51) 90316-0972;2026-08-25;SP;São Paulo;APP;MOBILE;Eletrônicos;Smart TV;1;5151.63;0;31.9;5183.53;CARTAO_CREDITO;6;43;1279.95;66;Diamante;PROPRIO;5;0;0;1
PED2026006247;CLI00389;Felipe Teixeira;FELIPETEIXEIRA.389@EXEMPLO.COM;(41) 94942-0665;2026-06-29;SP;São Paulo;SITE;MOBILE;Beleza e Saúde;Secador;1;306.52;0.2;21.13;266.34;Crédito;6;52;3388.64;76;Diamante;PROPRIO;4;0;1;0
PED2026011171;CLI02782;Lucas Barbosa;lucasbarbosa.2782@exemplo.com;(19) 95667-5079;2026-02-13;PI;Teresina;SITE;MOBILE;Casa e Decoração;Cadeira Escritório;1;2147.54;0;0;2147.54;CARTAO_CREDITO;6;32;5227.99;59;Diamante;PROPRIO;5;0;0;0
PED2026005695;CLI03006;Sofia Gomes;sofiagomes.3006@exemplo.com;(41) 94177-0962;2026-04-30;PR;Curitiba;LOJA_FISICA;MOBILE;Eletrônicos;Console;2;5500;0;0;11000;BOLETO;1;52;5973.22;71;Diamante;PROPRIO;4;0;0;1
PED2026005883;CLI03591;Wesley Gomes;wesleygomes.3591@exemplo.com;(41) 99778-7936;2026-06-22;DF;BRASÍLIA;MARKETPLACE;MOBILE;Alimentação;Snacks;1;57.19;0.1;22.37;73.84;PIX;1;45;3976.67;4;Prata;PARC185;4;0;1;0
PED2026008098;CLI00134;Karen Rocha;karenrocha.134@exemplo.com;(71) 98810-3397;2026-05-08;SP;São Paulo;MARKETPLACE;MOBILE;Casa e Decoração;Luminária;1;350;0;14.1;364.1;Pix;1;40;6697.71;33;Ouro;PARC253;3;0;0;0
PED2026003761;CLI02117;Wesley Lima;wesleylima.2117@exemplo.com;(85) 92857-5865;2026-08-07;SAO PAULO;São Paulo;APP;MOBILE;Esportes;Bicicleta;1;3282.76;0;0;3282.76;CARTAO_CREDITO;6;25;1200;43;Ouro;PROPRIO;5;0;0;1
PED2026011982;CLI02486;João Santos;joãosantos.2486@exemplo.com;(11) 91900-9284;2026-01-06;RS;Porto Alegre;APP;TABLET;Moda e Acessorios;Camiseta;2;152.29;0;18.86;323.45;CARTAO_CREDITO;3;34;7722.31;82;Diamante;PROPRIO;5;0;0;0
PED2026000606;CLI00834;Vinicius Oliveira;viniciusoliveira.834@exemplo.com;(71) 97825-0396;2026-05-22;RJ;Rio de Janeiro;APP;DESKTOP;Telefonia;Smartwatch;2;762.36;0.05;0;1448.48;PIX;1;32;2386.47;7;Ouro;PROPRIO;4;0;0;0
PED2026000300;CLI03600;Mariana Oliveira;marianaoliveira.3600@exemplo.com;31 98182-1606;2026-06-19;PERNAMBUCO;Recife;SITE;DESKTOP;moda e acessórios;Tênis;3;900;0.05;33.79;2598.79;CARTAO_CREDITO;1;45;8245.78;38;Ouro;PROPRIO;5;0;0;1
PED2026007954;CLI02681;Mariana Costa;marianacosta.2681@exemplo.com;(61) 94859-4105;2026-04-13;SP;São Paulo;SITE;MOBILE;Esportes;Bola;1;77.16;0;53.61;130.77;CARTAO_CREDITO;3;62;12549.41;50;Diamante;PROPRIO;4;0;0;1
PED2026011446;CLI00107;Felipe Teixeira;felipeteixeira.107@exemplo.com;(61) 98774-7828;2026-05-04;SP;São Paulo;LOJA_FISICA;DESKTOP;Informática;Teclado mecânico;1;367.44;0.25;16.8;292.38;PIX;1;52;5945.71;51;Diamante;PROPRIO;4;0;0;1
PED2026005453;CLI00722;Nicolas Teixeira;nicolasteixeira.722@exemplo.com;(85) 96578-8656;2026-04-11;MS;Campo Grande;SITE;DESKTOP;Informática;Notebook;1;5831.91;0.2;0;4665.53;CARTAO_CREDITO;5;56;14597.5;27;Ouro;PROPRIO;5;0;1;1
PED2026009024;CLI01621;Isabela Teixeira;isabelateixeira.1621@exemplo.com;(81) 90674-4303;2026-05-12;DF;Brasília;SITE;MOBILE;Eletrodomésticos;Micro-ondas;1;819.07;0.3;0;573.35;PIX;1;26;1855.24;6;Prata;PROPRIO;5;0;1;0
PED2026010510;CLI03295;Carla Nunes;carlanunes.3295@exemplo.com;(61) 96587-2530;2026-07-03;RJ;Rio de Janeiro;SITE;MOBILE;Eletrônicos;Caixa de Som;1;1376.87;0;0;1376.87;PIX;1;58;15868.48;52;Diamante;PROPRIO;4;0;0;0
PED2026004697;CLI01094;Paulo Ferreira;pauloferreira.1094@exemplo.com; 19944123717 ;2026-08-24;RJ;Rio de Janeiro;APP;MOBILE;Casa e Decoração;Jogo de Cama;1;154.43;0.1;29.35;168.34;CARTAO_CREDITO;1;52;2005.02;10;Prata;PROPRIO;4;0;1;1
PED2026003885;CLI01276;Yasmin Almeida;yasminalmeida.1276@exemplo.com;(71) 93979-2836;2026-06-24;RJ;Rio de Janeiro;APP;MOBILE;Alimentação;Kit Café Especial;5;155.14;0;17.03;792.71;PIX;1;30;5672.65;7;Ouro;PROPRIO;4;0;0;0
PED2026011707;CLI00412;Felipe Souza;felipesouza.412@exemplo.com;(61) 91020-7341;2026-04-15;MG; Belo Horizonte ;MARKETPLACE;DESKTOP;Eletrodomésticos;Air Fryer;1;900;0.1;0;810.0;CARTAO_CREDITO;1;70;9298.74;84;Diamante;PARC259;4;0;1;0
PED2026003385;CLI02568;Nicolas Oliveira; nicolasoliveira.2568@exemplo.com ; 21961180991 ;2026-05-30;SP;São Paulo;SITE;DESKTOP;Casa e Decoração;Cadeira Escritório;1;1228.65;0.2;0;982.92;CARTEIRA_DIGITAL;1;41;2556.65;30;Ouro;PROPRIO;4;0;1;1
PED2026009715;CLI00778;Carla Santos;carlasantos.778@exemplo.com;(81) 90409-1388;2026-03-22;PR;Curitiba;SITE;MOBILE;Eletrodomésticos;Cafeteira;1;394.92;0.15;0;335.68;PIX;1;29;1200;70;Diamante;PROPRIO;5;0;0;1
PED2026007352;CLI00836;Bruno Nunes;brunonunes.836@exemplo.com;(47) 96935-0448;2026/03/29;SC;Florianópolis;APP;MOBILE;Eletrônicos;Smart TV;1;9500;0;0;9500;CARTAO_CREDITO;3;31;2013.02;66;Diamante;PROPRIO;5;0;0;0
PED2026009437;CLI02735;Isa bela Gomes;isabelagomes.2735@exemplo.com;(31) 96286-7824;2026-05-27;S.P.;São Paulo;APP;MOBILE;Eletrônicos;Caixa de Som;2;1925.92;0.25;0;2888.88;CARTAO_CREDITO;5;34;5189.96;74;Diamante;PROPRIO;4;0;0;1
PED2026003923;CLI02871;Yasmin Lima;yasminlima.2871@exemplo.com;(51) 91439-8650;2026-06-17;BA;Salvador;SITE;MOBILE;Telefonia;Carregador USB-C;5;119.99;0;11.23;611.17;CARTAO_CREDITO;1;38;3592.62;23;Prata;PROPRIO;3;0;0;1
PED2026004165;CLI03090;Diego Rocha;diegorocha.3090@exemplo.com;(71) 96857-5786;2026-05-18;SP;São Paulo;APP;MOBILE;Moda e Acessórios;Jaqueta;1;241.33;0;22.21;263.54;PIX;1;19;1200;41;Ouro;PROPRIO;4;0;0;1
PED2026008813;CLI00926;Yasmin Vieira;yasminvieira.926@exemplo.com;+55 71 95851-9339;2026-03-01;SP;São Paulo;APP;MOBILE;INFORMÁTICA;Notebook;1;7080.67;0;13.75;7094.42;PIX;1;34;4911.63;34;Ouro;PROPRIO;5;0;0;1
PED2026000808;CLI01380;Wesley Costa;wesleycosta.1380@exemplo.com;(11) 96032-4759;2026-06-03;SC;Florianópolis;market place;MOBILE;Eletrodomésticos;Cafeteira;2;650;0.1;0;1170.0;PIX;1;43;6930.59;79;Diamante;PARC013;3;0;1;0
PED2026008900;CLI02960;Rafael Ferreira;rafaelferreira.2960@exemplo.com;85982084333;2026-02-26;SP;São Paulo;SITE;DESKTOP;Informática;Mouse sem fio;1;297.14;0;30.33;327.47;CARTAO_CREDITO;1;53;6197.49;19;Ouro;PROPRIO;5;0;0;1
PED2026002228;CLI01064;Diego Rocha ;diegorocha.1064@exemplo.com;(19) 98471-7057;2026-07-25;MG;Belo Horizonte;MARKETPLACE;DESKTOP;Casa e Decoracao;Cadeira Escritório;1;907.26;0;0;907.26;CARTAO_CREDITO;2;68;3558.26;18;Prata;PARC202;3;0;0;1
PED2026006260;CLI02675;Mariana Ramos;marianaramos.2675@exemplo.com;(47) 96304-4018;2026-06-27;PE;RECIFE;APP;DESKTOP;Casa e Decoração;Organizador;1;180;0.15;20.24;173.24;CARTAO_CREDITO;3;52;4390.47;50;Diamante;PROPRIO;5;0;1;0
PED2026005675;CLI02093; WESLEY ROCHA ;wesleyrocha.2093@exemplo.com;81 979625490;2026-03-07;SP;São Paulo;APP;MOBILE;Outros;Papelaria;3;159.45;0.1;41.9;472.43;cartao_credito;10;55;4388.54;28;Ouro;PROPRIO;4;0;1;1
PED2026002385;CLI02236;ursula almeida;ursulaalmeida.2236@exemplo.com;(11) 98217-4925;2026-04-28;SP;São Paulo;APP;MOBILE;Casa e Decoração;Organizador;3;95.19;0.1;28.24;285.24;PIX;1;31;1617.85;56;Diamante;PROPRIO;5;0;1;1
PED2026010500;CLI00372;Carla Vieira;carlavieira.372@exemplo.com;(19) 93789-2659;2026-05-04;SP;São Paulo;APP;DESKTOP;Eletrodomésticos;Geladeira;1;3306.5;0;0;3306.5;PIX;1;28;3893.73;14;Ouro;PROPRIO;4;0;0;1
PED2026004266;CLI01654;Lucas Dias;lucasdias.1654@exemplo.com;(19) 92123-3501;2026-03-26;RS;PORTO ALEGRE;MARKETPLACE;MOBILE;Outros;Pet Shop;3;121.23;0;35.21;398.91;PIX;1;28;1273.37;64;Diamante;PARC006;3;0;0;1
PED2026005805;CLI00463;Bruno Almeida;brunoalmeida.463@exemplo.com;(81) 94556-4251;2026-07-26;SP;São Paulo;APP;DESKTOP;Eletrodomésticos;Air Fryer;2;357.07;0;0;714.15;CARTAO_DEBITO;1;36;2330.08;13;Prata;PROPRIO;5;0;0;0
PED2026002381;CLI01463;Bruno Barbosa;brunobarbosa.1463@exemplo.com;11 90263-2503;2026-01-12;SP;São Paulo;SITE;MOBILE;Cultura;Box Livros;1;187.7;0;20.11;207.81;CARTAO_CREDITO;2;34;4946.38;23;Ouro;PROPRIO;4;0;0;0
PED2026010646;CLI01575; Mariana Teixeira ;marianateixeira.1575@exemplo.com; 85915901997 ;2026-08-31;PA;Belém;APP;MOBILE;Eletrônicos;Smart TV;2;9500;0.15;24.62;16174.62;CARTAO_DEBITO;1;54;14163.99;24;Ouro;PROPRIO;5;0;1;1
PED2026005915;CLI02874;Ursula Ferreira;ursulaferreira.2874@exemplo.com;(71) 93978-8643;03-03-2026;R.J.;Rio de Janeiro;APP;MOBILE;Informática;Mouse sem fio;1;392.97;0.1;1.9;355.58;CARTAO_CREDITO;1;33;4928.85;8;Prata;PROPRIO;4;0;0;0
PED2026003236;CLI01023;Sofia Costa; sofiacosta.1023@exemplo.com ;71 92608-1566;21/06/2026;AM;Manaus;MARKETPLACE;MOBILE;Eletrodomésticos;Geladeira;1;7200;0.1;24.91;6504.91;CARTAO_CREDITO;1;50;2204.91;82;Diamante;PARC138;4;1;0;0
PED2026010337;CLI01069;Isabela Rocha;isabelarocha.1069@exemplo.com; 81965069443 ;2026-02-14;SP;São Paulo;APP;MOBILE;Eletrodomésticos;Geladeira;1;3433.06;0;0;3433.06;PIX;1;42;4342.32;32;Ouro;PROPRIO;4;0;0;0
PED2026011578;CLI00561;Karen Lima;karenlima.561@exemplo.com;(19) 98423-8476;2026-03-22;SP;São Paulo;LOJA_FISICA;MOBILE;Esportes;Kit Academia;4;198.62;0.15;0;675.31;PIX;1;50;5880.59;35;Ouro;PROPRIO;5;0;1;1
PED2026010280;CLI00274;Isabela Oliveira;isabelaoliveira.274@exemplo.com;71 92029-8684;2026-07-27;RN;Natal;APP;MOBILE;Eletrodomésticos;Air Fryer;1;900;0;0;900;PIX;1;32;2168.92;27;Ouro;PROPRIO;4;0;0;1
PED2026004062;CLI02813;Nicolas Rocha;nicolasrocha.2813@exemplo.com;(21) 90467-3136;2026-08-20;RS;Porto Alegre;APP;MOBILE;informática;SSD;1;617.28;0;0;617.28;Cartão Crédito;5;30;2987.96;37;Diamante;PROPRIO;5;0;0;1
PED2026010169;CLI01644;Karen Rocha;karenrocha.1644@exemplo.com;(41) 91783-2072;2026-05-09;SP;São Paulo;APP;DESKTOP;Telefonia;Smartphone;1;2836.31;0;0;2836.31;PIX;1;27;3636.46;68;Diamante;PROPRIO;4;0;0;1
PED2026003547;CLI00238;Olivia Nunes;olivianunes.238@exemplo.com;(11) 92928-0980;2026-03-02;MG;Belo Horizonte;APP;MOBILE;Beleza e Saúde;Escova Elétrica;1;360.42;0.1;30.34;354.72;CARTEIRA_DIGITAL;1;38;3692.57;73;Diamante;PROPRIO;4;0;0;1
PED2026003806;CLI03083;Ra fael Almeida;rafaelalmeida.3083@exemplo.com; 31996533936 ;2026-01-06;PARANA;Curitiba;SITE;MOBILE;Casa e Decoração;Organizador;1;91.2;0;18.83;110.03;PIX;1;54;8138.61;15;Ouro;PROPRIO;4;0;0;1
PED2026009923;CLI03272;Zeca Santos;zecasantos.3272@exemplo.com;+55 41 91299-9868;2026-08-03;TO;Palmas;SITE;MOBILE;Casa e Decoração;Cadeira Escritório;2;1209.9;0.1;0;2177.82;CARTAO_CREDITO;1;44;1808.38;55;Diamante;PROPRIO;4;0;1;0
PED2026009882;CLI01163;Carla Ramos;carlaramos.1163@exemplo.com;(19) 97085-1376;2026-05-02;RS;Porto Alegre;APP;MOBILE;Informática;SSD;3;836.9;0.15;0;2134.08;BOLETO;1;50;7093.7;40;Diamante;PROPRIO;5;0;1;1
PED2026004295;CLI00052;Bruno Barbosa;brunobarbosa.52@exemplo.com;(85) 98228-3668;2026-05-16;SP;São Paulo;MARKETPLACE;DESKTOP;Eletrônicos;Console;1;5500;0.2;20.32;4420.32;CARTAO_CREDITO;1;38;4098.45;40;Diamante;PARC242;4;0;1;1
PED2026006337;CLI02804;João Ramos;joãoramos.2804@exemplo.com;(21) 96613-1364;2026-06-07;MG;Belo Horizonte;SITE;DESKTOP;Outros;Ferramenta;1;114.98;0.1;10.45;113.94;BOLETO;1;40;1744.08;50;Diamante;PROPRIO;5;0;1;0
PED2026011624;CLI02218;Nicolas Pereira;nicolaspereira.2218@exemplo.com;(81) 95707-2394;2026-01-29;AM;Manaus;SITE;DESKTOP;Eletrodomésticos;Micro-ondas;1;555.4;0.25;33.98;450.53;PIX;1;71;3863.49;8;Prata;PROPRIO;4;0;1;1
PED2026005553;CLI00784;Henrique Silva;henriquesilva.784@exemplo.com;(47) 92741-1350;2026-02-13;MS;Campo Grande;App;MOBILE;Eletrodomésticos;Air Fryer;1;280;0.1;30.61;282.61;CARTAO_CREDITO;3;34;6694.66;9;Prata;PROPRIO;4;0;1;0
PED2026008986;CLI02753;Thiago Pereira;thiagopereira.2753@exemplo.com;(19) 93551-4044;2026-06-30;RJ;Rio de Janeiro;MARKETPLACE;MOBILE;Beleza e Saúde;Secador;1;322.88;0;24.59;347.47;PIX;1;47;6137.98;35;Ouro;PARC178;3;1;0;0
PED2026009354;CLI01071;Ursula Ferreira;ursulaferreira.1071@exemplo.com;(51) 99469-6123;2026-05-11;RJ;Rio de Janeiro;APP;DESKTOP;Casa e Decoração;Organizador;1;58.48;0.1;25.27;77.9;PIX;1;51;2063.15;66;Diamante;PROPRIO;5;1;0;1
PED2026005978;CLI00850;João Lima;joãolima.850@exemplo.com;85962159927;2026-03-01;PE;Recife;MARKETPLACE;MOBILE;Casa e Decoração;Luminária;2;239.07;0.05;44.34;498.58;CARTAO_CREDITO;6;27;4244.32;78;Diamante;PARC216;3;0;1;0
PED2026004083;CLI02787;Lucas Dias;lucasdias.2787@exemplo.com;(71) 96705-2643;2026-05-02;PB;João Pessoa;APP;MOBILE;Eletrodomésticos;Micro-ondas;1;994.53;0.2;34.07;829.69; PIX ;1;22;8348.78;4;Prata;PROPRIO;5;0;0;1
PED2026003019;CLI02459;Ursula Nunes;ursulanunes.2459@exemplo.com; 21912199520 ;2026-06-05;sp;São Paulo; APP ;DESKTOP;Eletrodomésticos;Micro-ondas;1;450;0.1;23.89;428.89;PIX;1;35;3352.55;39;Diamante;PROPRIO;5;0;1;0
PED2026000036;CLI03143;Diego Ferreira;diegoferreira.3143@exemplo.com;(81) 92768-7024;2026-02-28;SP;São Paulo;SITE;mobile;Telefonia;Smartwatch;2;996.33;0;9.39;2002.04;PIX;1;49;7314.7;65;Diamante;PROPRIO;5;0;0;1
PED2026003398;CLI02435;Rafael Teixeira;rafaelteixeira.2435@exemplo.com;(51) 96106-0648;2026-06-17;SC;Florianópolis;WEB;MOBILE;Eletrodomésticos;Micro-ondas;1;1400;0.15;0;1190.0;CARTAO_CREDITO;1;30;1275.56;77;Diamante;PROPRIO;4;0;0;0
PED2026011505;CLI01271;Nicolas Lima;nicolaslima.1271@exemplo.com;(81) 91050-3867;2026-03-26;R.J.;Rio de Janeiro;MARKETPLACE;MOBILE;Beleza e Saúde;Escova Elétrica;2;374.74;0;0;749.49;PIX;1;50;3585.78;41;Diamante;PARC213;4;0;0;1
PED2026008500;CLI01118;Zeca Martins;zecamartins.1118@exemplo.com;(41) 93968-2935;05-04-2026;SP;São Paulo;SITE;DESKTOP;Eletrodomésticos;Lavadora;3;4800;0.1;12.27;12972.27;CARTAO_CREDITO;3;26;2551.09;37;Ouro;PROPRIO;5;0;1;0
PED2026011977;CLI03547;Bruno Souza;brunosouza.3547@exemplo.com;(61) 98117-6431;2026-08-11;MG;Belo Horizonte;LOJA_FISICA;DESKTOP;Eletrônicos;Smart TV;1;9267.75;0.25;0;6950.81;CARTAO_CREDITO;1;42;2803.89;68;Diamante;PROPRIO;5;0;0;1
PED2026007185;CLI00783;Vinicius Pereira;viniciuspereira.783@exemplo.com;(11) 93194-5249;10/06/2026;RO;Porto Velho;SITE;DESKTOP;Eletrodomésticos;Lavadora;2;4119.9;0;0;8239.8;PIX;1;40;2467.74;28;Ouro;PROPRIO;4;0;0;0
PED2026000104;CLI02353;Bruno Ferreira;brunoferreira.2353@exemplo.com;(11) 92838-6406;2026-01-12;SP;São Paulo;SITE;MOBILE; Moda e Acessórios ;Tênis;1;486.83;0.3;11.85;352.63;CARTAO_CREDITO;12;38;3668.26;31;Ouro;PROPRIO;5;1;0;0
PED2026008494;CLI00259;Ursula Ramos;ursularamos.259@exemplo.com;(31) 98496-1901;2026-04-06;SP;São Paulo;SITE;DESKTOP;Eletrodomésticos;Geladeira;1;3599.54;0.25;3.49;2703.15;CARTAO_CREDITO;10;37;2773.74;48;Ouro;PROPRIO;3;0;0;0
PED2026004802;CLI01502;Ursula Ramos;ursularamos.1502@exemplo.com;(19) 91711-4568;2026-06-23;MA;São Luís;MARKETPLACE;MOBILE;Informática;Teclado mecânico;1;545.62;0.15;31.14;494.91;PIX;1;22;1207.79;35;Ouro;PARC029;5;0;0;0
PED2026003798;CLI00768;Olivia Rocha;oliviarocha.768@exemplo.com;(47) 93262-6452;2026-08-30;RO;Porto Velho;APP;MOBILE;Casa e Decoração;Cadeira Escritório;1;2038.51;0;26.65;2065.16; PIX ;1;59;1736.82;67;Diamante;PROPRIO;4;0;0;1
PED2026001921;CLI01845;Queila Rocha;queilarocha.1845@exemplo.com;(19) 91791-6057;2026/01/08;PE;Recife;SITE;DESKTOP;Casa e Decoração;Organizador;2;172.81;0;3.5;349.12;CARTAO_CREDITO;1;62;9093.72;31;Ouro;PROPRIO;3;0;0;1
PED2026010395;CLI00008;João Barbosa;joãobarbosa.8@exemplo.com;(47) 93724-1445;2026-02-07;SP;São Paulo;APP;DESKTOP;Eletrônicos;Smart TV;1;4830.74;0.1;0;4347.67;PIX;1;60;4966.56;21;Ouro;PROPRIO;3;0;0;1
PED2026010230;CLI01285;Ana Ramos;anaramos.1285@exemplo.com;51998573363;2026-07-12;AP;Macapá;APP;DESKTOP;Moda e Acessórios;Tênis;1;239.08;0.1;32.98;248.15;BOLETO;1;50;8826.36;55;Diamante;PROPRIO;4;0;1;0
PED2026000557;CLI02750;Carla Nunes;carlanunes.2750@exemplo.com;(61) 93310-9895;2026-07-25;PR;Curitiba;MARKETPLACE;DESKTOP;Informática;Monitor;1;3074.6;0.25;0;2305.95;PIX;1;44;2991.68;22;Ouro;PARC168;3;0;0;0
PED2026010351;CLI02242;Paulo Martins;paulomartins.2242@exemplo.com;(81) 91704-9283;2026-06-12;SC;Florianópolis;MARKETPLACE;MOBILE;Eletrodomésticos;Geladeira;2;7200;0.1;0;12960.0;PIX;1;47;4789.79;42;Diamante;PARC198;4;0;0;0
PED2026008712;CLI03319;Eduarda Vieira;eduardavieira.3319@exemplo.com;41 92712-6245;2026-06-04;SP;São Paulo;APP;DESKTOP;Alimentação;Kit Café Especial;2;137.03;0;31.86;305.92;CARTAO_CREDITO;3;26;3233.26;73;Diamante;PROPRIO;5;0;0;0
